Organization Name,Organization Name URL,Operating Status,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Postal Code,Estimated Revenue Range,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description,Industry Groups,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events
STEM,https://www.crunchbase.com/organization/kano,Active,,"Computer, E-Learning, Hardware, Music, Software","London, England, United Kingdom",Inventing products that reinterpret music and video to help people be more creative.,"12,180","Europe, Middle East, and Africa (EMEA)",E1 6PX,$1M to $10M,2013-01-25,day,,,,,For Profit,https://kano.tech/,http://twitter.com/TeamKano,http://www.facebook.com/KanoComputing,https://www.linkedin.com/company/kano-computing,"Kano provides a system of kits and coding platform that enables users to develop apps, games, and music. It teaches kids and adults about computers and coding by way of a variety of do-it-yourself hardware building kits. Also, its computing platform enables someone to build real devices, learn how they work, code them step by step, and share their creations with the world. The company was founded in 2013 and is headquartered in London, England.","Consumer Electronics, Education, Hardware, Media and Entertainment, Music and Audio, Software",3,51-100,"Alex Klein, Saul Klein, Yonatan Raz-Fridman",9,,2020-07-14,1000000,USD,1000000,Corporate Round,1000000,USD,1000000,Corporate Round,44000000,USD,44000000,45500000,USD,45500000,"Alumni Ventures, Index Ventures, Microsoft, LocalGlobe, Collaborative Fund",6,19,,,,,,,,,,,,,,Private,,,,,,,,,,,1
FRVR,https://www.crunchbase.com/organization/frvr,Active,,"Android, Casual Games, Gaming, Software, Video Games","London, England, United Kingdom",FRVR is a gaming distribution platform that connects players with browser-based games.,"12,214","Europe, Middle East, and Africa (EMEA)",,$10M to $50M,2014-08-13,day,,,,,For Profit,https://corp.frvr.com,https://www.twitter.com/frvrgames,https://www.facebook.com/frvrgames,https://www.linkedin.com/company/frvr,"FRVR is an instant gaming distribution platform that connects billions of players to captivating games. It aims to democratize game distribution by delivering great games for everyone, everywhere. It collaborates with innovative partners to deliver content, expertise, and technology to push game distribution beyond app stores and help bring a games channel into its environment in a way that fits. It works with game developers and studios to build great games and distribute them across open and closed channels.","Gaming, Mobile, Platforms, Software",2,101-250,"Brian Meidell, Chris Benjaminsen",4,,2024-08-13,12700000,USD,12700000,Venture - Series Unknown,12700000,USD,12700000,Venture - Series Unknown,91700000,USD,91700000,94719375,USD,94719375,"Accel, Makers Fund, Indico Capital Partners, Hiro Capital, Lince Capital",3,8,1,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,
Panaseer,https://www.crunchbase.com/organization/panaseer,Active,,"Big Data, Cyber Security, Enterprise Software, Information Technology","London, England, United Kingdom","Panaseer helps businesses make informed, risk-based security decisions.","12,433","Europe, Middle East, and Africa (EMEA)",SE1 9PG,$1M to $10M,2014-06-01,month,,,,,For Profit,http://www.panaseer.com,https://twitter.com/panaseer,,https://www.linkedin.com/company/panaseer/,"Panaseer is the first Continuous Controls Monitoring platform for enterprise cybersecurity.  Our platform shows you every asset, application, user and data set across your IT estate in real-time. This identifies gaps in controls coverage, aligns security with framework standards and substantiates regulatory compliance.  Our automated reports significantly reduce reporting time and tailor insights to stakeholders at every level, enhancing decision-making from the boardroom to the analyst. These reports can also be mapped to the organisation’s structure, so you can prioritise risk based on impact to the business. Enterprise security leaders around the world trust our platform to help them make better security decisions.","Data and Analytics, Information Technology, Privacy and Security, Software",4,101-250,"Charaka Goonatilake, Mike MacIntyre, Nik Whitfield, Sophie Harrison",7,Early Stage Venture,2021-05-11,26500000,USD,26500000,Series B,26500000,USD,26500000,Series B,42000000,USD,42000000,42000000,USD,42000000,"Cisco Investments, National Grid Partners (NGP), Evolution Equity Partners, Paladin Capital Group, Notion Capital",2,12,,,,,,,,,,,,,,Private,,,,,,,,,,,1
Neurovalens,https://www.crunchbase.com/organization/neurovalens,Active,,"Biotechnology, Health Care, Life Science","Belfast, Belfast, United Kingdom","Neurovalens delivers innovative solutions in the field of neuroscience, bioscience and neurophysiology","13,430","Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2013-01-01,year,,,,,For Profit,http://neurovalens.com/,https://twitter.com/neurovalens,,https://www.linkedin.com/company/neurovalens,"Neurovalens delivers innovative solutions in the field of neuroscience, bioscience and   neurophysiology.Neurovalens has received support from Invest NI under the European Union’s Investment for Growth and Jobs Programme. The project, recorded on the ERDF beneficiaries’ website, will be implemented over the next one year, undertaking research and development activities aimed at improving the competitiveness of the business.","Biotechnology, Health Care, Science and Engineering",2,1-10,"Jason McKeown, Paul McGeoch",9,,2024-04-08,2100000,GBP,2658076,Venture - Series Unknown,2100000,GBP,2658076,Venture - Series Unknown,19427335,USD,19427335,19726578,USD,19726578,"British Business Bank, IQ Capital, ACF Investors, Future Fund, Invest Northern Ireland",4,12,,,,,,,,,,,,,,Private,,,,,,,,,,,
Piclo,https://www.crunchbase.com/organization/piclo,Active,,"Energy, Power Grid, Software","London, England, United Kingdom","Piclo develops software to make electricity grids smart, flexible and sustainable.","13,502","Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2013-01-01,month,,,,,For Profit,https://piclo.energy/,https://twitter.com/PicloEnergy,,https://www.linkedin.com/company/piclo/about/,"Piclo is an independent marketplace making electricity grids smart, flexible, and sustainable. The Piclo marketplace enables renewables, batteries, and electric vehicles to provide local flexibility to distribution networks, easing the complex transition to a low-carbon future and delivering low-cost and resilient grids. It encourages greater participation, standardization, and scale in order to level the playing field and accelerate the transition to Net Zero.","Energy, Software",3,11-50,"Alice Tyler, Andy Kilner, James Johnston",12,,2024-08-20,,,,Venture - Series Unknown,,,,Venture - Series Unknown,14423702,GBP,18621428,15875302,GBP,20659951,"Bethnal Green Ventures, Innovate UK, Future Energy Ventures, Clean Growth Fund, Social Tech Trust",7,14,,,,,,,,,,,,,,Private,,,,,,,,,,,
Plentific,https://www.crunchbase.com/organization/plentific,Active,,"Home Services, Marketplace, Property Management, Real Estate, SaaS","London, England, United Kingdom",Plentific is a SaaS platform that provides smart property management solutions for landlords and property managers.,"13,685","Europe, Middle East, and Africa (EMEA)",SE1 4PG,$10M to $50M,2013-01-01,year,,,,,For Profit,https://plentific.com,https://twitter.com/plentific,https://www.facebook.com/plentific,https://www.linkedin.com/company/plentific-ltd,"Plentific empowers landlords and property managers to deliver more efficient repairs and maintenance services. Plentific is a purpose-driven technology business. Since 2013, the company works with trade professionals and their property partners to transform their processes and the communities they serve. The company's platform and the marketplace is currently in use by landlords and property managers across residential, commercial and social applications throughout the United Kingdom, United States and Germany.  Plentific was founded by Emre Kazan and Cem Savas to make it easy to find reliable trade services and manage property repairs and maintenance. The pair believed property management could and should be better - for local trades specialists, property managers and tenants.","Commerce and Shopping, Real Estate, Software",2,101-250,"Cem Savas, Emre Kazan",5,Late Stage Venture,2021-08-24,73000000,GBP,100190362,Series C,73000000,GBP,100190362,Series C,141164252,USD,141164252,141164252,USD,141164252,"Target Global, Mubadala, Highland Europe, Pi Labs, noa",3,12,2,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,
Trint,https://www.crunchbase.com/organization/trint,Active,,"Content, Information Technology, Video","London, England, United Kingdom",Trint reinvents transcription extending automated-speech-to text so that users can trust the output. Recorded content becomes searchable.,"14,189","Europe, Middle East, and Africa (EMEA)",E1 1LN,$10M to $50M,2014-01-01,year,,,,,For Profit,https://www.trint.com/,https://twitter.com/trinthq,https://www.facebook.com/trint.ltd/,https://www.linkedin.com/company/trint/,"Trint™ is what happens when technology meets opportunity. Jeff Kofman (veteran journalist) and Mark Boas (seasoned web developer) met at the Mozilla Festival in 2013, and quickly realized that the work Mark and his team were doing on media and transcripts could solve a problem that Jeff had long encountered: painstaking transcription of interviews.","Information Technology, Media and Entertainment, Video",2,11-50,"Jeff Kofman, Mark Boas",6,,2022-08-01,,,,Venture - Series Unknown,,,,Venture - Series Unknown,14300000,USD,14300000,14300000,USD,14300000,"The Associated Press, The New York Times, Edge VC, TechNexus Venture Collaborative, Horizons Ventures",2,11,,,,,,,,,,,,,,Private,,,,,,,,,,,2
BridgeU,https://www.crunchbase.com/organization/bridgeu,Active,,"Big Data, E-Learning, EdTech, Education, Enterprise Software","London, England, United Kingdom",BridgeU provides a market leading guidance platform that connects universities with international schools in 130 countries.,"14,470","Europe, Middle East, and Africa (EMEA)",N1 8LN,$1M to $10M,2014-03-01,day,2025-04-07,day,,,For Profit,http://www.bridge-u.com,https://twitter.com/BridgeU,https://www.facebook.com/pg/BridgeU,https://www.linkedin.com/company/bridgeu,"At BridgeU, we believe that talent is equally distributed across the globe, but opportunity is not. We believe guidance is necessary for every stage of learner, and we believe in education as a key driver of human potential. BridgeU is the leading provider of university & careers guidance software & services to international, global and world secondary schools. Today, BridgeU works with secondary schools in 120 countries supporting students over a 24-36 month journey to explore and research career pathways and post-secondary opportunities, before preparing and submitting applications to universities around the world. School advisors use BridgeU to power their university and careers guidance provision and to support students’ post-secondary planning efforts. We also help universities to discover and engage the schools and students that will contribute to their vibrant, diverse and successful programs and courses. In 2021, we believe BridgeU has never been more important to help students, schools and universities discover new opportunities globally and connect at a distance.","Data and Analytics, Education, Software",2,51-100,"Hywel Carver, Lucy Stonehill",6,M&A,2018-01-25,,,,Venture - Series Unknown,,,,Venture - Series Unknown,12200000,USD,12200000,12200000,USD,12200000,"Octopus Ventures, octopus investments, Seedcamp, MassChallenge, Downing Ventures",2,10,,Was Acquired,BridgeU acquired by Manifest Global,https://www.crunchbase.com/acquisition/manifest-global-acquires-bridgeu--a4615216,Manifest Global,https://www.crunchbase.com/organization/manifest-global,2025-04-07,day,,,,Acquisition,,Private,,,,,,,,,,,1
Pollen,https://www.crunchbase.com/organization/streetteam-software,Closed,,"Events, Marketing, Marketplace, Ticketing, Travel","London, England, United Kingdom","Pollen is a technology company building, curating, and delivering the best experiences all over the world.","15,241","Europe, Middle East, and Africa (EMEA)",SE115RB,$50M to $100M,2014-01-01,year,,,2022-08-10,day,For Profit,https://pollen.co,https://twitter.com/pollen,https://www.facebook.com/pollencommunity,https://www.linkedin.com/company/pollenco,"Pollen specializes in the fields of events, travel, festivals, entertainment, experiences, membership, youth culture, and marketplace. The company partners with brands including Live Nation, C3 Presents, MGM Resorts, Universal Music Group, and more. It also integrates with ticketing providers such as Ticketmaster, Eventbrite, Priceline, Stubhub, SeeTickets, Paylogic, and Front Gate Tickets.","Commerce and Shopping, Events, Media and Entertainment, Sales and Marketing, Travel and Tourism",2,101-250,"Callum Negus-Fancey, Liam Negus-Fancey",5,Late Stage Venture,2022-04-20,124000000,GBP,162048079,Series C,124000000,GBP,162048079,Series C,250548079,USD,250548079,250548079,USD,250548079,"Universal Music Group, Northzone, Kindred Capital, BACKED VC, Molten Ventures",8,16,3,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,
Blink,https://www.crunchbase.com/organization/kimono-3,Active,,"Collaboration, Enterprise Software, Messaging, Mobile, Mobile Apps","London, England, United Kingdom",The mobile app that connects frontline workers to everything they need in one place.,"15,472","Europe, Middle East, and Africa (EMEA)",N1 6LA,$100M to $500M,2014-01-01,year,,,,,For Profit,https://joinblink.com,https://twitter.com/joinblink,https://www.facebook.com/joinblink,https://www.linkedin.com/company/blinkdigitalworkplace,"Blink is the digital backbone of companies who run the real world and don’t sit behind a computer.  It’s for the millions of essential nurses, bus drivers, construction workers or supply chain operators that run the economy. In just a year, Blink has already been adopted by more than 60,000 people across over 100 companies in the UK, US and Australia who open the Blink app more than 15 times per day. 70% of the workforce today are frontline workers. But they have been underinvested in for far too long. Too often they suffer from low morale because they feel unappreciated at work. It's time for change. In our customers so far, we have reduced staff turnover by 26%, doubled employee satisfaction and delivered an ROI in under 3 months. Most importantly, 100% of frontline workers would recommend Blink to a colleague.  We empower, we protect and we equip frontline workers with an all-in-one app that digitises the frontline and put everything your people need at their fingertips. Come join us on our mission.","Apps, Information Technology, Internet Services, Messaging and Telecommunications, Mobile, Other, Software",1,51-100,Sean Nolan,5,Early Stage Venture,2021-11-10,20000000,USD,20000000,Series A,20000000,USD,20000000,Series A,30219010,USD,30219010,30849010,USD,30849010,"Techstars, Partech, Acequia Capital (AceCap), Right Side Capital Management, Next47",3,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
