company_id,organization_name,hq_country,latitude,longitude,founded_year,b2b,hub_binary,number_of_founders,female_founder,energy,information_technology,materials,industrials,consumer_discretionary,consumer_staples,health_care,financials,communication_services,utilities,real_estate,other,grant_before_seed,angel_round_binary,first_seed_round_year,number_seed_rounds,number_seed_investors,one_seed_investor_binary,pre_seed,follow_on_investor,low_seed_funding,high_seed_funding,duration_seed_stage,all_homecountry_investors_in_seed_binary,regional_seed_investor_binary,regional_seed_investor_institutional_binary,city_seed_investor_binary,lead_investor_in_seed,accelerator_seed_investor_binary,incubator_seed_investor_binary,micro_vc_seed_investor_binary,corporate_venture_capital_seed_investor_binary,angel_group_seed_investor_binary,angel_seed_investor_binary,university_program_seed_investor_binary,entrepreneurship_program_seed_investor_binary,family_investment_office_seed_investor_binary,us_investor_binary,gdp,top_university,exit_binary,post_seed_success,success
000248,Versameb,Switzerland,47.5581077,7.5878261,2017,1,False,3,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,2017.0,5,1,True,False,True,False,True,67.4,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,1.362799655,True,False,False,False
000251,Inthera Bioscience,Switzerland,47.3965147,8.4444861,2013,1,True,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,2015.0,1,4,False,False,False,False,False,0.0,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,1.792144007,True,False,True,True
000255,SensArs,Switzerland,46.5218269,6.6327025,2014,1,True,3,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,2017.0,3,4,False,True,False,True,False,91.6,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,2.349881415,True,False,False,False
000257,Insolight,Switzerland,46.5218269,6.6327025,2015,1,True,3,False,True,False,True,True,False,False,False,False,False,True,False,False,True,False,2016.0,2,4,False,True,False,False,False,13.5,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,1.644627508,True,False,False,False
000258,ZenOwn,Switzerland,47.1679898,8.5173652,2019,1,False,2,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,2020.0,3,13,False,True,True,False,False,47.0,False,True,True,True,True,False,False,False,False,True,True,False,False,False,False,1.14198219,False,False,False,False
000263,Comphya,Switzerland,46.5218269,6.6327025,2017,1,True,2,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,2019.0,1,3,False,False,False,False,False,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.362799655,True,False,True,True
000264,Microcaps,Switzerland,47.3744489,8.5410422,2018,1,True,2,False,False,True,False,True,True,False,True,False,False,False,False,False,True,False,2019.0,2,5,False,True,False,False,True,18.4,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,2.860445794,True,False,True,True
000270,Droople,Switzerland,46.5008111,6.7823914,2018,1,True,2,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,2020.0,2,2,False,True,False,False,False,7.2,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,2.860445794,True,False,True,True
000274,AELER Technologies,Switzerland,46.5218269,6.6327025,2018,1,True,2,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2018.0,3,5,False,True,False,False,True,50.2,False,True,True,False,False,False,True,True,False,False,False,False,False,True,True,2.860445794,True,False,False,False
000277,ZATAP,Switzerland,47.3744489,8.5410422,2017,1,True,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2019.0,3,5,False,False,False,False,False,56.6,False,True,True,True,True,True,False,False,False,False,False,False,False,True,True,1.362799655,True,False,False,False
000279,Cube RM,Switzerland,47.3744489,8.5410422,2018,1,True,3,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,2018.0,1,1,True,False,False,False,False,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2.860445794,True,False,True,True
000281,xorlab,Switzerland,47.3744489,8.5410422,2015,1,True,2,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2016.0,5,6,False,True,True,False,False,51.5,True,True,True,True,True,False,True,False,False,True,True,False,False,False,False,1.644627508,True,False,True,True
000283,Veezoo,Switzerland,47.3744489,8.5410422,2016,1,True,3,False,False,True,False,True,False,False,True,True,True,False,False,False,False,True,2018.0,1,1,True,False,False,False,False,0.0,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,2.06868969,True,False,False,False
000284,Resistell AG,Switzerland,47.5581077,7.5878261,2018,1,False,3,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2018.0,1,2,False,False,False,False,False,0.0,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,2.860445794,True,False,True,True
000286,Biospectal,Switzerland,46.5218269,6.6327025,2017,1,True,3,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,2018.0,2,4,False,True,False,False,True,33.0,False,False,False,False,True,False,True,False,True,True,True,False,False,False,True,1.362799655,True,False,False,False
000292,Kido Dynamics,Switzerland,46.5218269,6.6327025,2018,1,True,2,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,2018.0,4,5,False,False,True,False,False,40.7,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,2.860445794,True,False,False,False
000297,UniSieve,Switzerland,47.3744489,8.5410422,2018,1,True,1,False,True,False,True,True,False,False,False,False,False,True,False,False,True,False,2018.0,4,7,False,True,True,False,True,56.3,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,2.860445794,True,False,False,False
000300,OnlineDoctor,Switzerland,47.2834954,9.4851089,2016,0,False,3,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2018.0,2,3,False,False,True,False,False,19.3,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,2.06868969,False,True,True,True
000304,Pipra,Switzerland,47.3744489,8.5410422,2019,1,True,3,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2019.0,3,8,False,True,False,False,False,37.4,False,True,True,True,True,True,True,False,False,True,True,True,False,False,True,1.14198219,True,False,False,False
000307,IDUN Technologies,Switzerland,47.3744489,8.5410422,2017,1,True,2,True,False,True,False,True,True,False,True,False,False,False,False,False,True,False,2018.0,2,9,False,True,False,False,False,39.8,False,True,True,True,True,False,False,False,False,False,False,False,False,False,True,1.362799655,True,False,False,False
000308,Qnami,Switzerland,47.525113,7.6477401,2017,1,False,2,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,2018.0,2,5,False,True,False,False,False,17.3,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,1.362799655,True,False,True,True
000309,algrano,Switzerland,47.3744489,8.5410422,2015,1,True,3,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,2014.0,3,6,False,False,False,True,False,20.7,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,1.644627508,True,False,True,True
000313,Locatee,Switzerland,47.3744489,8.5410422,2014,1,True,2,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,2015.0,1,1,True,False,False,True,False,0.0,True,True,True,True,False,False,False,False,False,True,True,False,False,False,False,2.349881415,True,True,True,True
000317,LEND,Switzerland,47.3744489,8.5410422,2015,1,True,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2016.0,1,3,False,False,False,False,False,0.0,True,True,False,True,False,False,False,True,False,False,True,False,False,False,False,1.644627508,True,False,True,True
000318,Gmelius,Switzerland,46.2017559,6.1466014,2016,1,False,1,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,2017.0,4,5,False,True,True,False,False,43.0,False,True,True,True,True,True,True,False,False,True,True,False,False,False,True,2.06868969,True,False,False,False
000319,Dimpora,Switzerland,47.3744489,8.5410422,2019,1,True,2,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2019.0,2,6,False,True,False,False,False,28.3,False,True,True,True,True,True,True,False,False,False,False,False,False,False,True,1.14198219,True,False,False,False
000320,TissueLabs,Switzerland,46.1920538,9.0205888,2019,1,False,2,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,2020.0,4,3,False,True,True,False,False,45.7,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,1.14198219,False,False,False,False
000322,Green-Y,Switzerland,46.9484742,7.4521749,2020,1,False,4,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,2020.0,2,1,True,True,False,False,False,16.0,True,True,True,False,True,True,False,False,False,False,False,False,True,True,False,-2.14173712,True,False,True,True
000324,PharmaCCX,Switzerland,47.1679898,8.5173652,2017,1,False,2,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,2018.0,2,7,False,True,False,False,False,8.4,False,False,False,False,True,True,False,True,False,True,True,False,True,False,True,1.362799655,False,False,False,False
000327,Wegaw,Switzerland,46.5218269,6.6327025,2016,1,True,2,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2017.0,3,7,False,True,True,False,False,52.1,False,True,True,True,True,True,False,False,False,False,False,False,True,False,False,2.06868969,True,False,False,False
000329,Pregnolia,Switzerland,47.3965147,8.4444861,2016,1,True,2,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,2016.0,2,6,False,True,False,False,False,19.5,False,True,True,True,True,False,True,True,False,False,False,False,False,False,True,2.06868969,True,False,False,False
000332,Yova,Switzerland,47.3744489,8.5410422,2017,1,True,3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2020.0,1,3,False,False,False,False,False,0.0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,1.362799655,True,False,False,False
000334,Imverse,Switzerland,46.1683113,6.117887,2017,1,False,2,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,2018.0,3,12,False,False,False,False,True,44.6,False,True,True,True,True,False,False,True,False,True,True,False,False,True,True,1.362799655,True,False,False,False
000336,Certifaction,Switzerland,47.3744489,8.5410422,2020,1,True,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2020.0,2,5,False,True,True,False,True,19.6,False,True,True,True,True,True,True,True,False,True,True,False,False,False,True,-2.14173712,True,False,False,False
000337,PowerAPI,Switzerland,46.2017559,6.1466014,2018,1,False,5,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2018.0,3,9,False,False,True,False,True,66.3,False,True,True,True,True,False,False,False,False,False,True,False,False,False,False,2.860445794,True,False,False,False
000338,GEOSATIS,Switzerland,47.2243743,6.9567612,2011,1,False,1,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,2011.0,3,3,False,True,False,False,False,39.0,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,1.813108305,False,False,True,True
000340,Legartis,Switzerland,47.3744489,8.5410422,2017,1,True,1,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,2018.0,1,1,True,False,False,False,False,0.0,True,True,True,True,False,False,False,False,False,True,True,False,False,False,False,1.362799655,True,False,False,False
000341,Centi,Switzerland,47.3744489,8.5410422,2020,1,True,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2020.0,2,4,False,False,False,False,False,34.2,False,True,True,True,True,False,False,False,True,False,True,False,False,True,True,-2.14173712,True,False,False,False
000343,Aeris Health,Switzerland,47.1679898,8.5173652,2014,1,False,5,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,2015.0,1,2,False,False,False,False,False,0.0,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,2.349881415,False,True,True,True
